"","lat","lon","datetime"
"1776",60.25362,25.099432,"2020-09-21T16:04:36Z"
"1777",60.253608,25.09962,"2020-09-21T16:04:38Z"
"1778",60.253592,25.099815,"2020-09-21T16:04:42Z"
"1779",60.253575,25.100018,"2020-09-21T16:04:44Z"
"1780",60.253545,25.100175,"2020-09-21T16:04:46Z"
"1781",60.253505,25.100307,"2020-09-21T16:04:48Z"
"1782",60.253465,25.100452,"2020-09-21T16:04:50Z"
"1783",60.253433,25.100605,"2020-09-21T16:04:52Z"
"1784",60.25341,25.100745,"2020-09-21T16:04:54Z"
"1785",60.25336,25.100882,"2020-09-21T16:04:56Z"
"1786",60.253277,25.100987,"2020-09-21T16:04:58Z"
"1787",60.253162,25.10108,"2020-09-21T16:05:00Z"
"1788",60.253042,25.101192,"2020-09-21T16:05:02Z"
"1789",60.25295,25.101385,"2020-09-21T16:05:04Z"
"1790",60.252902,25.101627,"2020-09-21T16:05:06Z"
"1791",60.252895,25.10188,"2020-09-21T16:05:08Z"
"1792",60.252903,25.102127,"2020-09-21T16:05:10Z"
"1793",60.25291,25.102335,"2020-09-21T16:05:12Z"
"1794",60.252902,25.102515,"2020-09-21T16:05:14Z"
"1795",60.252895,25.10267,"2020-09-21T16:05:16Z"
"1796",60.25291,25.10286,"2020-09-21T16:05:18Z"
"1797",60.2529,25.103025,"2020-09-21T16:05:20Z"
"1798",60.252855,25.103187,"2020-09-21T16:05:22Z"
"1799",60.252825,25.10333,"2020-09-21T16:05:24Z"
"1800",60.252812,25.10348,"2020-09-21T16:05:26Z"
"1801",60.25278,25.10367,"2020-09-21T16:05:29Z"
"1802",60.252755,25.103827,"2020-09-21T16:05:31Z"
"1803",60.252725,25.104,"2020-09-21T16:05:34Z"
"1804",60.252705,25.104152,"2020-09-21T16:05:37Z"
"1805",60.252685,25.104363,"2020-09-21T16:05:40Z"
"1806",60.25267,25.10458,"2020-09-21T16:05:43Z"
"1807",60.252645,25.104725,"2020-09-21T16:05:45Z"
"1808",60.252635,25.104925,"2020-09-21T16:05:48Z"
"1809",60.25266,25.105105,"2020-09-21T16:05:51Z"
"1810",60.25267,25.10527,"2020-09-21T16:05:55Z"
"1811",60.252688,25.10544,"2020-09-21T16:05:59Z"
"1812",60.252705,25.105583,"2020-09-21T16:06:02Z"
"1813",60.252695,25.10579,"2020-09-21T16:06:05Z"
"1814",60.252678,25.10597,"2020-09-21T16:06:08Z"
"1815",60.25271,25.106152,"2020-09-21T16:06:11Z"
"1816",60.252752,25.106315,"2020-09-21T16:06:14Z"
"1817",60.25279,25.10646,"2020-09-21T16:06:17Z"
"1818",60.2528,25.106615,"2020-09-21T16:06:20Z"
"1819",60.252825,25.10676,"2020-09-21T16:06:24Z"
"1820",60.25284,25.10691,"2020-09-21T16:06:27Z"
"1821",60.25286,25.107103,"2020-09-21T16:06:31Z"
"1822",60.25287,25.107282,"2020-09-21T16:06:35Z"
"1823",60.252875,25.107455,"2020-09-21T16:06:37Z"
"1824",60.25282,25.107612,"2020-09-21T16:06:41Z"
"1825",60.25278,25.107735,"2020-09-21T16:06:42Z"
"1826",60.252725,25.107915,"2020-09-21T16:06:45Z"
"1827",60.252655,25.10796,"2020-09-21T16:06:47Z"
"1828",60.25256,25.107992,"2020-09-21T16:06:49Z"
"1829",60.252475,25.108045,"2020-09-21T16:06:51Z"
"1830",60.25238,25.10813,"2020-09-21T16:06:53Z"
"1831",60.252298,25.108177,"2020-09-21T16:06:55Z"
"1832",60.252215,25.10821,"2020-09-21T16:06:57Z"
"1833",60.25212,25.10829,"2020-09-21T16:07:00Z"
"1834",60.252027,25.108335,"2020-09-21T16:07:03Z"
"1835",60.251945,25.108362,"2020-09-21T16:07:05Z"
"1836",60.25186,25.10841,"2020-09-21T16:07:07Z"
"1837",60.251785,25.108455,"2020-09-21T16:07:10Z"
"1838",60.25172,25.108522,"2020-09-21T16:07:11Z"
"1839",60.251677,25.108715,"2020-09-21T16:07:14Z"
"1840",60.251622,25.108857,"2020-09-21T16:07:16Z"
"1841",60.251547,25.10897,"2020-09-21T16:07:18Z"
"1842",60.251525,25.109125,"2020-09-21T16:07:20Z"
"1843",60.25155,25.109295,"2020-09-21T16:07:22Z"
"1844",60.25154,25.109465,"2020-09-21T16:07:24Z"
"1845",60.25156,25.10961,"2020-09-21T16:07:26Z"
"1846",60.25156,25.109805,"2020-09-21T16:07:29Z"
"1847",60.251565,25.110005,"2020-09-21T16:07:32Z"
"1848",60.25162,25.11015,"2020-09-21T16:07:34Z"
"1849",60.25168,25.110312,"2020-09-21T16:07:36Z"
"1850",60.251715,25.110485,"2020-09-21T16:07:39Z"
"1851",60.251692,25.110635,"2020-09-21T16:07:41Z"
"1852",60.251655,25.11079,"2020-09-21T16:07:45Z"
"1853",60.251605,25.11093,"2020-09-21T16:07:47Z"
"1854",60.251548,25.111032,"2020-09-21T16:07:49Z"
"1855",60.251505,25.111165,"2020-09-21T16:07:51Z"
"1856",60.251457,25.111292,"2020-09-21T16:07:53Z"
"1857",60.251415,25.11141,"2020-09-21T16:07:58Z"
"1858",60.25141,25.111405,"2020-09-21T16:08:04Z"
"1859",60.251457,25.111582,"2020-09-21T16:08:08Z"
"1860",60.251535,25.111715,"2020-09-21T16:08:11Z"
"1861",60.25158,25.111835,"2020-09-21T16:08:14Z"
"1862",60.251635,25.111942,"2020-09-21T16:08:17Z"
"1863",60.251577,25.112045,"2020-09-21T16:08:21Z"
"1864",60.2515,25.11197,"2020-09-21T16:08:23Z"
"1865",60.25144,25.11178,"2020-09-21T16:08:26Z"
"1866",60.251355,25.111645,"2020-09-21T16:08:27Z"
"1867",60.25125,25.111595,"2020-09-21T16:08:29Z"
"1868",60.25114,25.111555,"2020-09-21T16:08:32Z"
"1869",60.25103,25.111545,"2020-09-21T16:08:33Z"
"1870",60.25092,25.11162,"2020-09-21T16:08:35Z"
"1871",60.250805,25.111715,"2020-09-21T16:08:38Z"
"1872",60.250707,25.111757,"2020-09-21T16:08:39Z"
"1873",60.25062,25.11186,"2020-09-21T16:08:42Z"
"1874",60.25054,25.111912,"2020-09-21T16:08:44Z"
"1875",60.250435,25.111915,"2020-09-21T16:08:46Z"
"1876",60.250325,25.111935,"2020-09-21T16:08:48Z"
"1877",60.250202,25.111957,"2020-09-21T16:08:50Z"
"1878",60.25008,25.11199,"2020-09-21T16:08:52Z"
"1879",60.249947,25.112022,"2020-09-21T16:08:54Z"
"1880",60.24982,25.112045,"2020-09-21T16:08:56Z"
"1881",60.24969,25.11205,"2020-09-21T16:08:58Z"
"1882",60.249575,25.11204,"2020-09-21T16:09:00Z"
"1883",60.24945,25.112035,"2020-09-21T16:09:02Z"
"1884",60.24934,25.112045,"2020-09-21T16:09:04Z"
"1885",60.24923,25.112037,"2020-09-21T16:09:06Z"
"1886",60.24913,25.112025,"2020-09-21T16:09:08Z"
"1887",60.24903,25.112,"2020-09-21T16:09:10Z"
"1888",60.248917,25.111975,"2020-09-21T16:09:12Z"
"1889",60.24881,25.1119,"2020-09-21T16:09:14Z"
"1890",60.2487,25.11187,"2020-09-21T16:09:16Z"
"1891",60.248605,25.111895,"2020-09-21T16:09:19Z"
"1892",60.24849,25.111855,"2020-09-21T16:09:20Z"
"1893",60.248377,25.1118,"2020-09-21T16:09:22Z"
"1894",60.248255,25.111785,"2020-09-21T16:09:25Z"
"1895",60.24814,25.111788,"2020-09-21T16:09:26Z"
"1896",60.248035,25.111787,"2020-09-21T16:09:28Z"
"1897",60.247942,25.111785,"2020-09-21T16:09:31Z"
"1898",60.24786,25.111788,"2020-09-21T16:09:32Z"
"1899",60.247775,25.111845,"2020-09-21T16:09:35Z"
"1900",60.247695,25.111902,"2020-09-21T16:09:38Z"
"1901",60.247605,25.111905,"2020-09-21T16:09:40Z"
"1902",60.247515,25.11189,"2020-09-21T16:09:43Z"
"1903",60.24742,25.111872,"2020-09-21T16:09:44Z"
"1904",60.24733,25.11186,"2020-09-21T16:09:46Z"
"1905",60.247247,25.11184,"2020-09-21T16:09:49Z"
"1906",60.247175,25.111827,"2020-09-21T16:09:50Z"
"1907",60.247102,25.111825,"2020-09-21T16:09:52Z"
"1908",60.246993,25.1118,"2020-09-21T16:09:55Z"
"1909",60.246915,25.111715,"2020-09-21T16:09:57Z"
"1910",60.246875,25.111515,"2020-09-21T16:10:01Z"
"1911",60.246825,25.111337,"2020-09-21T16:10:03Z"
"1912",60.24675,25.11127,"2020-09-21T16:10:07Z"
"1913",60.246697,25.111445,"2020-09-21T16:10:10Z"
"1914",60.246685,25.111597,"2020-09-21T16:10:13Z"
"1915",60.246665,25.111788,"2020-09-21T16:10:16Z"
"1916",60.24661,25.1119,"2020-09-21T16:10:19Z"
"1917",60.24657,25.112067,"2020-09-21T16:10:22Z"
"1918",60.246537,25.112195,"2020-09-21T16:10:24Z"
"1919",60.246432,25.112132,"2020-09-21T16:10:26Z"
"1920",60.246342,25.112115,"2020-09-21T16:10:28Z"
"1921",60.24624,25.11209,"2020-09-21T16:10:31Z"
"1922",60.24614,25.11206,"2020-09-21T16:10:34Z"
"1923",60.24606,25.11205,"2020-09-21T16:10:37Z"
"1924",60.245975,25.112035,"2020-09-21T16:10:38Z"
"1925",60.245895,25.112005,"2020-09-21T16:10:40Z"
"1926",60.2458,25.111972,"2020-09-21T16:10:43Z"
"1927",60.245707,25.111937,"2020-09-21T16:10:44Z"
"1928",60.245612,25.111905,"2020-09-21T16:10:46Z"
"1929",60.245525,25.111865,"2020-09-21T16:10:49Z"
"1930",60.245445,25.11181,"2020-09-21T16:10:50Z"
"1931",60.24534,25.111747,"2020-09-21T16:10:52Z"
"1932",60.245235,25.11169,"2020-09-21T16:10:55Z"
"1933",60.24513,25.111635,"2020-09-21T16:10:56Z"
"1934",60.24503,25.111557,"2020-09-21T16:10:58Z"
"1935",60.244932,25.111522,"2020-09-21T16:11:00Z"
"1936",60.24484,25.1115,"2020-09-21T16:11:02Z"
"1937",60.244745,25.111405,"2020-09-21T16:11:04Z"
"1938",60.244657,25.11129,"2020-09-21T16:11:06Z"
"1939",60.244573,25.111177,"2020-09-21T16:11:08Z"
"1940",60.244482,25.111085,"2020-09-21T16:11:10Z"
"1941",60.244385,25.11099,"2020-09-21T16:11:12Z"
"1942",60.24428,25.110905,"2020-09-21T16:11:14Z"
"1943",60.24418,25.110815,"2020-09-21T16:11:16Z"
"1944",60.244095,25.110725,"2020-09-21T16:11:18Z"
"1945",60.244005,25.110635,"2020-09-21T16:11:20Z"
"1946",60.243902,25.11056,"2020-09-21T16:11:22Z"
"1947",60.243795,25.11046,"2020-09-21T16:11:24Z"
"1948",60.243685,25.11035,"2020-09-21T16:11:26Z"
"1949",60.243565,25.11026,"2020-09-21T16:11:28Z"
"1950",60.243447,25.110152,"2020-09-21T16:11:30Z"
"1951",60.24332,25.110045,"2020-09-21T16:11:33Z"
"1952",60.243207,25.109945,"2020-09-21T16:11:34Z"
"1953",60.24312,25.109865,"2020-09-21T16:11:36Z"
"1954",60.24305,25.109792,"2020-09-21T16:11:38Z"
"1955",60.24297,25.10973,"2020-09-21T16:11:40Z"
"1956",60.242907,25.10966,"2020-09-21T16:11:45Z"
"1957",60.242855,25.109625,"2020-09-21T16:11:51Z"
"1958",60.242758,25.10959,"2020-09-21T16:11:56Z"
"1959",60.242672,25.10954,"2020-09-21T16:11:58Z"
"1960",60.242585,25.10945,"2020-09-21T16:12:00Z"
"1961",60.242487,25.109337,"2020-09-21T16:12:02Z"
"1962",60.242378,25.109235,"2020-09-21T16:12:04Z"
"1963",60.242272,25.10913,"2020-09-21T16:12:06Z"
"1964",60.242153,25.10904,"2020-09-21T16:12:08Z"
"1965",60.24204,25.108925,"2020-09-21T16:12:10Z"
"1966",60.241927,25.108832,"2020-09-21T16:12:12Z"
"1967",60.24182,25.108752,"2020-09-21T16:12:14Z"
"1968",60.24173,25.108682,"2020-09-21T16:12:16Z"
"1969",60.24164,25.108607,"2020-09-21T16:12:18Z"
"1970",60.241552,25.10853,"2020-09-21T16:12:20Z"
"1971",60.241477,25.108435,"2020-09-21T16:12:22Z"
"1972",60.241397,25.108352,"2020-09-21T16:12:24Z"
"1973",60.241305,25.10828,"2020-09-21T16:12:26Z"
"1974",60.24121,25.108202,"2020-09-21T16:12:28Z"
"1975",60.24113,25.10813,"2020-09-21T16:12:32Z"
"1976",60.241052,25.108062,"2020-09-21T16:12:34Z"
"1977",60.240965,25.108,"2020-09-21T16:12:38Z"
"1978",60.24089,25.10793,"2020-09-21T16:12:39Z"
"1979",60.2408,25.107865,"2020-09-21T16:12:41Z"
"1980",60.240707,25.107785,"2020-09-21T16:12:43Z"
"1981",60.240605,25.107695,"2020-09-21T16:12:45Z"
"1982",60.2405,25.10762,"2020-09-21T16:12:47Z"
"1983",60.240407,25.107555,"2020-09-21T16:12:49Z"
"1984",60.240317,25.107475,"2020-09-21T16:12:51Z"
"1985",60.240225,25.10742,"2020-09-21T16:12:53Z"
"1986",60.240125,25.107355,"2020-09-21T16:12:55Z"
"1987",60.24002,25.107292,"2020-09-21T16:12:57Z"
"1988",60.239917,25.107225,"2020-09-21T16:12:59Z"
"1989",60.239825,25.10717,"2020-09-21T16:13:01Z"
"1990",60.23973,25.10711,"2020-09-21T16:13:03Z"
"1991",60.239645,25.107067,"2020-09-21T16:13:05Z"
"1992",60.239555,25.10707,"2020-09-21T16:13:07Z"
"1993",60.239465,25.107087,"2020-09-21T16:13:09Z"
"1994",60.239385,25.107075,"2020-09-21T16:13:11Z"
"1995",60.2393,25.10704,"2020-09-21T16:13:13Z"
"1996",60.23923,25.10709,"2020-09-21T16:13:16Z"
"1997",60.239192,25.107242,"2020-09-21T16:13:20Z"
"1998",60.239112,25.107255,"2020-09-21T16:13:22Z"
"1999",60.239047,25.107377,"2020-09-21T16:13:24Z"
"2000",60.23902,25.107537,"2020-09-21T16:13:27Z"
"2001",60.238995,25.107715,"2020-09-21T16:13:31Z"
"2002",60.23896,25.10784,"2020-09-21T16:13:35Z"
"2003",60.238887,25.107847,"2020-09-21T16:13:41Z"
"2004",60.238875,25.107865,"2020-09-21T16:13:47Z"
"2005",60.238865,25.107825,"2020-09-21T16:14:01Z"
"2006",60.238865,25.107835,"2020-09-21T16:14:02Z"
"2007",60.238895,25.10783,"2020-09-21T16:14:10Z"
"2008",60.238895,25.107827,"2020-09-21T16:14:11Z"
"2009",60.238897,25.10783,"2020-09-21T16:14:25Z"
"2010",60.238897,25.10783,"2020-09-21T16:14:26Z"
"2011",60.23891,25.10783,"2020-09-21T16:16:21Z"
"2012",60.23891,25.10783,"2020-09-21T16:16:22Z"
